file_name,n,id,corresp,form,lemma,pos,label,language,category,language_english,language_sumerian
c.5.6.1.xml,19,c561.19,t561.p4,ca-ba-e-dab-be,dab,V,seizes,English,91,1,0
c.5.6.1.xml,30,c561.30,t561.p7,ul-dab,dab,V,seizes,English,91,1,0
c.5.6.1.xml,118,c561.118,t561.p40,ba-dab-dab,dab,V,seizes,English,91,1,0
c.5.6.1.xml,189,c561.189,t561.p61,a-ba-an-dab,dab,V,seizes,English,91,1,0
c.2.8.3.2.xml,16,c2832.16,t2832.p2,dab-be-da-zu-ne,dab,V,seizes,English,91,1,0
c.2.8.3.3.xml,5,c2833.5,t2833.p1,dab-a-zu-ne,dab,V,seizes,English,91,1,0
c.5.2.4.xml,30,c524.A.30,t524.p4,mu-un-na-dab,dab,V,seizes,English,91,1,0
c.5.2.4.xml,102,c524.A.102,t524.p11,nu-mu-ub-dab-be-en,dab,V,seizes,English,91,1,0
c.2.4.2.03.xml,78,c24203.A.78,t24203.p8,im-ci-ni-dab-ba-am,dab,V,seizes,English,91,1,0
c.2.4.2.03.xml,101,c24203.A.101,t24203.p10,dab-ba-ju-ta,dab,V,seizes,English,91,1,0
c.2.8.5.1.xml,4,c2851.A.4,t2851.p1,dab-ba,dab,V,seizes,English,91,1,0
c.4.14.1.xml,187,c4141.187,t4141.p18,ba-dab,dab,V,seizes,English,91,1,0
c.4.14.1.xml,238,c4141.238,t4141.p22,mi-ni-in-dab,dab,V,seizes,English,91,1,0
c.1.4.1.3.xml,37,c1413.37,t1413.p3,im-mi-ib-dab-be-ne,dab,V,seizes,English,91,1,0
c.5.6.5.xml,94,c565.94,t565.p10,in-dab-dab-be,dab,V,seizes,English,91,1,0
c.2.4.2.04.xml,166,c24204.166,t24204.p10,gi-bi-in-dab,dab,V,seizes,English,91,1,0
c.1.4.1.1.xml,3,c1411.3,t1411.p1,mu-ni-in-dab-be-ne,dab,V,seizes,English,91,1,0
c.1.4.1.1.xml,67,c1411.67,t1411.p7,mu-ni-in-dab-be-de-ec,dab,V,seizes,English,91,1,0
c.2.4.2.05.xml,215,c24205.215,t24205.p18,dab-dab-gin,dab,V,seizes,English,91,1,0
c.1.4.1.xml,294,c141.294,t141.p46,ba-an-dab-be-ec,dab,V,seizes,English,91,1,0
c.1.4.1.xml,350,c141.350,t141.p55,i-im-dab-be-ec,dab,V,seizes,English,91,1,0
c.1.4.1.xml,380,c141.380,t141.p59,ba-ni-in-dab-be-ec-a,dab,V,seizes,English,91,1,0
c.1.6.3.xml,17,c163.B.17,t163.p6,bi-dab-ba-ce,dab,V,seizes,English,91,1,0
c.1.6.3.xml,40,c163.B.40,t163.p10,ba-da-an-dab,dab,V,seizes,English,91,1,0
c.1.6.3.xml,52,c163.B.52,t163.p11,mu-ra-an-dab,dab,V,seizes,English,91,1,0
c.4.07.4.xml,36,c4074.36,t4074.p5,mu-ra-an-dab-be-ec,dab,V,seizes,English,91,1,0
c.4.07.4.xml,113,c4074.113,t4074.p18,mu-dab-me-en,dab,V,seizes,English,91,1,0
c.2.5.3.3.xml,11,c2533.A.B.11,t2533.p4,im-mi-dab,dab,V,seizes,English,91,1,0
c.1.8.1.2.xml,37,c1812.1.B.37,t1812.p8,im-ma-ni-in-dab,dab,V,seizes,English,91,1,0
c.1.8.1.3.xml,19,c1813.1.A.19,t1813.p2,dab-ba-a-gin,dab,V,seizes,English,91,1,0
c.1.8.1.3.xml,14,c1813.1.G.14,t1813.p12,im-me-ni-dab-be,dab,V,seizes,English,91,1,0
c.1.8.1.3.xml,17,c1813.3.A.17,t1813.p21,dab-ba-gin,dab,V,seizes,English,91,1,0
c.2.4.5.1.xml,21,c2451.A.21,t2451.p2,im-dab,dab,V,seizes,English,91,1,0
c.1.6.2.xml,57,c162.57,t162.p5,na-dab-en,dab,V,seizes,English,91,1,0
c.1.6.2.xml,222,c162.222,t162.p15,he-em-mi-in-dab,dab,V,seizes,English,91,1,0
c.1.6.2.xml,275,c162.275,t162.p20,nu-mu-ni-in-dab-be,dab,V,seizes,English,91,1,0
c.1.6.2.xml,409,c162.409,t162.p31,dab-be-ce,dab,V,seizes,English,91,1,0
c.1.6.2.xml,420,c162.420,t162.p35,mu-e-dab-ba-gin,dab,V,seizes,English,91,1,0
c.1.6.2.xml,509,c162.509,t162.p47,ba-dab-be-na,dab,V,seizes,English,91,1,0
c.1.6.2.xml,582,c162.582,t162.p61,dab-ba-e-ja,dab,V,seizes,English,91,1,0
c.1.6.2.xml,594,c162.594,t162.p63,ba-dab-be-en,dab,V,seizes,English,91,1,0
c.1.6.2.xml,690,c162.690,t162.p77,dab-be-da,dab,V,seizes,English,91,1,0
c.2.1.6.xml,39,c216.39,t216.p5,in-dab-dab,dab,V,seizes,English,91,1,0
c.1.8.1.1.xml,27,c1811.27,t1811.p4,dab-dab-be-e-de,dab,V,seizes,English,91,1,0
c.1.8.1.1.xml,61,c1811.61,t1811.p9,mu-ni-in-dab-be-ec,dab,V,seizes,English,91,1,0
c.2.1.7.xml,702,c217.702,t217.p83,im-ma-ab-dab-e,dab,V,seizes,English,91,1,0
c.2.1.7.xml,831,c217.831,t217.p96,dab-bi,dab,V,seizes,English,91,1,0
c.2.1.7.xml,929,c217.929,t217.p107,bi-dab,dab,V,seizes,English,91,1,0
c.1.6.1.xml,53,c161.53,t161.p11,dab-dab-ba-ni,dab,V,seizes,English,91,1,0
c.1.6.1.xml,127,c161.127,t161.p26,im-dab-be-ne,dab,V,seizes,English,91,1,0
c.1.4.3.xml,51,c143.51,t143.p6,im-mu-e-ni-dab-be,dab,V,seizes,English,91,1,0
c.1.4.3.xml,65,c143.65,t143.p7,ba-e-dab,dab,V,seizes,English,91,1,0
c.1.4.3.xml,162,c143.162,t143.p19,ba-e-dab-be,dab,V,seizes,English,91,1,0
c.1.4.3.xml,217,c143.217,t143.p27,mu-un-dab-be-ne,dab,V,seizes,English,91,1,0
c.4.07.2.xml,91,c4072.91,t4072.p10,he-em-mi-dab-be-en,dab,V,seizes,English,91,1,0
c.4.07.2.xml,142,c4072.142,t4072.p13,dab-ba-za-ke-ec,dab,V,seizes,English,91,1,0
c.1.2.1.xml,58,c121.58,t121.p5,im-ma-ni-in-dab-be-ne,dab,V,seizes,English,91,1,0
c.1.8.1.4.xml,183,c1814.1.183,t1814.p13,he-dab,dab,V,seizes,English,91,1,0
c.1.8.1.4.xml,227,c1814.1.227,t1814.p17,nu-mu-un-dab,dab,V,seizes,English,91,1,0
c.1.8.1.4.xml,24,c1814.2.24,t1814.p26,bi-ib-dab-be-en,dab,V,seizes,English,91,1,0
c.1.8.1.4.xml,3,c1814.3.B.3,t1814.p28,nu-dab-dab-be-ne,dab,V,seizes,English,91,1,0
c.1.8.1.4.xml,9,c1814.5.A.9,t1814.p32,ba-e-dab-be,dab,V,seizes,English,91,1,0
c.1.8.1.4.xml,13,c1814.5.A.13,t1814.p33,im-ma-an-dab,dab,V,seizes,English,91,1,0
c.1.8.1.4.xml,14,c1814.5.A.14,t1814.p33,nu-dab,dab,V,seizes,English,91,1,0
c.1.8.1.4.xml,16,c1814.5.A.16,t1814.p33,im-ma-ab-dab,dab,V,seizes,English,91,1,0
c.1.8.1.5.xml,98,c1815.98,t1815.p19,nu-mu-ni-dab-be-en,dab,V,seizes,English,91,1,0
c.1.8.1.5.xml,99,c1815.99,t1815.p19,mu-ni-dab-be-en,dab,V,seizes,English,91,1,0
c.1.8.1.5.xml,115,c1815.115,t1815.p20,i-in-dab,dab,V,seizes,English,91,1,0
c.1.8.1.5.xml,122,c1815.122,t1815.p23,in-ga-an-dab,dab,V,seizes,English,91,1,0
c.2.5.3.4.xml,70,c2534.70,t2534.p10,nu-mu-un-dab-ba,dab,V,seizes,English,91,1,0
c.2.4.1.3.xml,34,c2413.34,t2413.p3,mi-ni-ib-dab,dab,V,seizes,English,91,1,0
c.4.80.1.xml,82,c4801.82,t4801.p16,na-dab-e,dab,V,seizes,English,91,1,0
c.4.07.3.xml,13,c4073.13,t4073.p2,mu-un-dab-be-e-ne,dab,V,seizes,English,91,1,0
c.4.07.3.xml,65,c4073.65,t4073.p7,ab-dab-dab-be,dab,V,seizes,English,91,1,0
c.4.07.3.xml,109,c4073.109,t4073.p12,mu-un-dab-be-ec,dab,V,seizes,English,91,1,0
c.4.07.1.xml,18,c4071.18,t4071.p2,ca-mu-ni-dab,dab,V,seizes,English,91,1,0
c.1.2.2.xml,63,c122.1.A.63,t122.p4,bi-in-dab-ba,dab,V,seizes,English,91,1,0
c.2.4.1.1.xml,21,c2411.1.21,t2411.p3,ba-dab-ba-na,dab,V,seizes,English,91,1,0
c.2.4.1.1.xml,78,c2411.1.78,t2411.p7,ba-dab-ba,dab,V,seizes,English,91,1,0
c.2.4.1.1.xml,10,c2411.2.A.10,t2411.p26,ba-an-dab-be-ne-ec-a,dab,V,seizes,English,91,1,0
c.2.2.4.xml,73,c224.C.73,t224.p11,bi-ib-dab-ba,dab,V,seizes,English,91,1,0
c.2.2.4.xml,79,c224.E.79,t224.p15,ba-da-an-dab-ba,dab,V,seizes,English,91,1,0
c.2.2.4.xml,271,c224.R.271,t224.p54,ba-ra-an-dab-be-ec-a,dab,V,seizes,English,91,1,0
c.1.8.2.3.xml,69,c1823.69,t1823.p6,he-e-dab,dab,V,seizes,English,91,1,0
c.6.1.10.xml,12,c6110.10.11.12,t6110.p10,dab-ju,dab,V,seizes,English,91,1,0
c.2.5.6.4.xml,21,c2564.B.21,t2564.p4,he-bi-ib-dab-be,dab,V,seizes,English,91,1,0
c.6.1.04.xml,19,c6104.B.4.49.19,t6104.p29,un-na-dab,dab,V,seizes,English,91,1,0
c.6.1.04.xml,33,c6104.B.4.58.33,t6104.p38,ib-dab-ba,dab,V,seizes,English,91,1,0
c.2.4.4.2.xml,5,c2442.5,t2442.p2,en-dab-en,dab,V,seizes,English,91,1,0
c.6.1.05.xml,12,c6105.A.5.12.12,t6105.p12,al-dab-be-en,dab,V,seizes,English,91,1,0
c.6.1.05.xml,3,c6105.D.5.55.3,t6105.p48,u-mu-ni-in-dab,dab,V,seizes,English,91,1,0
c.6.1.11.xml,12,c6111.F.11.85.12,t6111.p45,ba-ab-dab,dab,V,seizes,English,91,1,0
c.1.8.2.2.xml,165,c1822.165,t1822.p10,dab-be-dam,dab,V,seizes,English,91,1,0
c.1.8.2.2.xml,405,c1822.405,t1822.p23,un-dab,dab,V,seizes,English,91,1,0
c.2.2.5.xml,19,c225.A.A.19,t225.p4,ba-ni-ib-dab,dab,V,seizes,English,91,1,0
c.2.2.5.xml,22,c225.D.B.22,t225.p10,ba-ra-an-dab-be-ec,dab,V,seizes,English,91,1,0
c.2.2.5.xml,26,c225.D.B.26,t225.p10,im-ma-an-dab-be-ec,dab,V,seizes,English,91,1,0
c.2.2.5.xml,39,c225.E.D.39,t225.p17,mu-un-dab-be-ec-a,dab,V,seizes,English,91,1,0
c.2.2.5.xml,78,c225.E.H.78,t225.p27,ba-ab-dab-be-ec,dab,V,seizes,English,91,1,0
c.2.2.5.xml,103,c225.E.H.103,t225.p29,mu-un-da-an-dab-be-ec,dab,V,seizes,English,91,1,0
c.4.24.1.xml,32,c4241.E.32,t4241.p9,im-ma-ni-dab-be,dab,V,seizes,English,91,1,0
c.1.3.5.xml,21,c135.B.21,t135.p5,mu-un-dab-ba-ta,dab,V,seizes,English,91,1,0
c.1.3.5.xml,26,c135.D.26,t135.p15,ba-ni-in-dab,dab,V,seizes,English,91,1,0
c.4.27.07.xml,40,c42707.A.40,t42707.p3,ba-dab-be-ec,dab,V,seizes,English,91,1,0
c.3.3.08.xml,17,c3308.17,t3308.p3,ha-ra-ab-dab,dab,V,seizes,English,91,1,0
c.4.08.25.xml,32,c40825.32,t40825.p3,u-ub-dab-be-en,dab,V,seizes,English,91,1,0
c.6.1.13.xml,23,c6113.13.15.23,t6113.p15,dab-ba-an-ze-en,dab,V,seizes,English,91,1,0
c.3.1.19.xml,35,c3119.35,t3119.p9,i-ni-in-dab,dab,V,seizes,English,91,1,0
c.1.8.2.1.xml,271,c1821.A.271,t1821.p23,mu-un-dab-dab,dab,V,seizes,English,91,1,0
c.1.8.2.1.xml,309,c1821.A.309,t1821.p25,im-ma-ra-an-dab,dab,V,seizes,English,91,1,0
c.1.1.4.xml,89,c114.89,t114.p11,nam-dab,dab,V,seizes,English,91,1,0
c.1.3.2.xml,160,c132.160,t132.p31,mi-ni-ib-dab-be-en,dab,V,seizes,English,91,1,0
c.2.2.2.xml,284,c222.M.284,t222.p48,ha-ba-an-dab,dab,V,seizes,English,91,1,0
c.4.06.1.xml,45,c4061.A.45,t4061.p5,mi-ni-dab-be,dab,V,seizes,English,91,1,0
c.4.06.1.xml,75,c4061.A.75,t4061.p6,im-mi-in-dab-be-ne,dab,V,seizes,English,91,1,0
c.4.06.1.xml,22,c4061.C.22,t4061.p13,im-ma-na--dab,dab,V,seizes,English,91,1,0
c.3.1.08.xml,2,c3108.1.B.2,t3108.p4,he-en-dab-a,dab,V,seizes,English,91,1,0
c.3.1.20.xml,33,c3120.2.33,t3120.p15,ba-ni-in-dab-be,dab,V,seizes,English,91,1,0
c.4.22.1.xml,111,c4221.111,t4221.p11,im-ma-ni-ib-dab-be,dab,V,seizes,English,91,1,0
c.4.22.1.xml,116,c4221.116,t4221.p11,u-mu-dab-dab,dab,V,seizes,English,91,1,0
c.2.5.6.3.xml,23,c2563.D.23,t2563.p7,he-bi-ib-dab-be,dab,V,seizes,English,91,1,0
c.6.1.03.xml,2,c6103.A.3.1.2,t6103.p1,dab-dab-be-de,dab,V,seizes,English,91,1,0
c.1.7.7.xml,34,c177.34,t177.p5,ba-e-dab-ba,dab,V,seizes,English,91,1,0
c.1.8.2.4.xml,209,c1824.A.209,t1824.p17,ba-ra-an-dab,dab,V,seizes,English,91,1,0
c.1.1.1.xml,68,c111.68,t111.p15,nu-mu-un-dab-be,dab,V,seizes,English,91,1,0
c.1.1.1.xml,151,c111.151,t111.p26,he-bi-in-dab,dab,V,seizes,English,91,1,0
c.1.1.1.xml,180,c111.180,t111.p30,im-mi-in-dab,dab,V,seizes,English,91,1,0
c.2.2.3.xml,80A,c223.A.80A,t223.p11,i-dab-dab,dab,V,seizes,English,91,1,0
c.2.2.3.xml,270,c223.C.270,t223.p33,-dab-be-ec,dab,V,seizes,English,91,1,0
c.2.2.3.xml,296,c223.E.296,t223.p37,ba-an-da-dab,dab,V,seizes,English,91,1,0
c.2.2.3.xml,331,c223.E.331,t223.p40,ba-da-ab-dab,dab,V,seizes,English,91,1,0
c.2.2.3.xml,407,c223.G.407,t223.p50,bi-in-dab-be-ec,dab,V,seizes,English,91,1,0
c.2.2.3.xml,492,c223.I.492,t223.p60,he-en-da-dab,dab,V,seizes,English,91,1,0
c.1.3.1.xml,62,c131.H.62,t131.p35,im-ma-ni-in-dab-e-ne,dab,V,seizes,English,91,1,0
c.5.9.2.xml,191,c592.A.191,t592.p16,mu-un-na-ab-dab-ba-ne,dab,V,seizes,English,91,1,0
c.5.9.2.xml,196,c592.A.196,t592.p16,im-ma-da-dab,dab,V,seizes,English,91,1,0
c.1.1.2.xml,105,c112.105,t112.p15,dab-ra,dab,V,seizes,English,91,1,0
c.1.1.2.xml,132,c112.132,t112.p18,ma-dab,dab,V,seizes,English,91,1,0
c.3.3.02.xml,9,c3302.1.9,t3302.1.p2,cu-ni,cu,N,hand,English,14,1,0
c.3.3.02.xml,10,c3302.1.10,t3302.1.p2,cu,cu,N,hand,English,14,1,0
c.5.3.5.xml,6,c535.6,t535.p1,cu-ce,cu,N,hand,English,14,1,0
c.5.3.5.xml,101,c535.101,t535.p11,cu-za,cu,N,hand,English,14,1,0
c.6.2.5.xml,6,c625.4.A.6,t625.p48,cu-na,cu,N,hand,English,14,1,0
c.2.6.9.2.xml,40,c2692.A.40,t2692.p5,cu-ni-ce,cu,N,hand,English,14,1,0
c.6.1.19.xml,11,c6119.B.19.b6.11,t6119.p7,cu-bi,cu,N,hand,English,14,1,0
c.2.6.9.3.xml,20,c2693.20,t2693.p2,cu-zu-ce,cu,N,hand,English,14,1,0
c.2.5.4.02.xml,18,c25402.A.18,t25402.p2,cu-zu,cu,N,hand,English,14,1,0
c.3.3.03.xml,14,c3303.1.14,t3303.1.p2,cu-ta,cu,N,hand,English,14,1,0
c.6.1.26.xml,6,c6126.C.26.c5.6,t6126.p26,cu-ju,cu,N,hand,English,14,1,0
c.2.5.4.01.xml,77,c25401.A.77,t25401.p5,cu-ja,cu,N,hand,English,14,1,0
c.2.5.4.01.xml,385,c25401.A.385,t25401.p25,cu-a,cu,N,hand,English,14,1,0
c.2.5.4.11.xml,24,c25411.24,t25411.p3,cu-ba,cu,N,hand,English,14,1,0
c.6.2.3.xml,7,c623.24.7,t623.p41,cu-am,cu,N,hand,English,14,1,0
c.6.2.2.xml,1,c622.19.1,t622.p22,cu-ne,cu,N,hand,English,14,1,0
c.6.2.2.xml,1,c622.19.1,t622.p22,cu-ne-ne,cu,N,hand,English,14,1,0
c.4.28.1.xml,66,c4281.66,t4281.p8,cu-ju-ce,cu,N,hand,English,14,1,0
c.4.28.1.xml,88,c4281.88,t4281.p10,cu-ja-kam,cu,N,hand,English,14,1,0
c.3.1.16.xml,37,c3116.37,t3116.p11,cu-zu-ta,cu,N,hand,English,14,1,0
c.3.1.02.xml,4,c3102.4,t3102.p2,cu-zu-ta-am,cu,N,hand,English,14,1,0
c.3.1.17.xml,30,c3117.30,t3117.p8,cu-ju-ta,cu,N,hand,English,14,1,0
c.5.6.1.xml,50,c561.50,t561.p16,cu-uc,cu,N,hand,English,14,1,0
c.2.4.2.03.xml,37,c24203.A.37,t24203.p5,cu-ju-u,cu,N,hand,English,14,1,0
c.2.4.2.05.xml,120,c24205.120,t24205.p12,cu-cu,cu,N,hand,English,14,1,0
c.1.4.1.xml,358,c141.358,t141.p56,cu-ne-ne-a,cu,N,hand,English,14,1,0
c.1.6.3.xml,7,c163.B.7,t163.p3,cu-ju-uc,cu,N,hand,English,14,1,0
c.4.07.4.xml,40,c4074.40,t4074.p7,cu-bi-ce,cu,N,hand,English,14,1,0
c.4.07.5.xml,18,c4075.A.18,t4075.p5,cu-zu-uc,cu,N,hand,English,14,1,0
c.2.5.3.1.xml,57,c2531.E.57,t2531.p9,cu-bi-a,cu,N,hand,English,14,1,0
c.2.1.7.xml,453,c217.453,t217.p57,cu-ke,cu,N,hand,English,14,1,0
c.1.4.3.xml,81,c143.81,t143.p8,cu-ka,cu,N,hand,English,14,1,0
c.1.8.1.4.xml,19,c1814.1.19,t1814.p1,cu-kam,cu,N,hand,English,14,1,0
c.1.8.1.4.xml,62,c1814.1.62,t1814.p4,cu-a-kam,cu,N,hand,English,14,1,0
c.1.8.1.4.xml,139,c1814.1.139,t1814.p10,cu-ni-a,cu,N,hand,English,14,1,0
c.1.8.2.1.xml,445,c1821.A.445,t1821.p32,cu-ne-a,cu,N,hand,English,14,1,0
c.3.3.02.xml,10,c3302.1.10,t3302.1.p2,mucen-gin,mucen,N,bird,English,26,1,0
c.5.5.3.xml,3,c553.3,t553.p1,mucen,mucen,N,bird,English,26,1,0
c.5.3.5.xml,19,c535.19,t535.p2,mucen-bi,mucen,N,bird,English,26,1,0
c.5.3.5.xml,23,c535.23,t535.p3,mucen-e,mucen,N,bird,English,26,1,0
c.5.3.5.xml,28,c535.28,t535.p3,mucen-ra,mucen,N,bird,English,26,1,0
c.5.3.5.xml,167,c535.167,t535.p20,mucen-bi-da,mucen,N,bird,English,26,1,0
c.1.4.1.1.xml,36,c1411.36,t1411.p4,mucen-ce,mucen,N,bird,English,26,1,0
c.4.14.3.xml,23,c4143.A.23,t4143.p4,mucen-ju,mucen,N,bird,English,26,1,0
c.2.4.1.4.xml,7,c2414.1.7,t2414.p2,mucen-a,mucen,N,bird,English,26,1,0
c.2.4.1.4.xml,23,c2414.2.23,t2414.p7,mucen-am,mucen,N,bird,English,26,1,0
c.2.4.1.4.xml,31,c2414.3.31,t2414.p13,mu-ce-na,mucen,N,bird,English,26,1,0
c.1.8.2.2.xml,305,c1822.305,t1822.p18,mucen-na-gin,mucen,N,bird,English,26,1,0
c.6.1.02.xml,21,c6102.D.2.d14.21,t6102.p194,mucen-na-ka,mucen,N,bird,English,26,1,0
c.1.8.2.4.xml,73,c1824.A.73,t1824.p7,mucen-na-bi-im,mucen,N,bird,English,26,1,0
c.5.9.2.xml,68,c592.A.68,t592.p8,mucen-me-en,mucen,N,bird,English,26,1,0
c.1.1.3.xml,229,c113.229,t113.p25,mucen-zu,mucen,N,bird,English,26,1,0
c.3.3.02.xml,10,c3302.1.10,t3302.1.p2,gud-ja,gud,N,nest,English,26,1,0
c.5.5.3.xml,3,c553.3,t553.p1,gud-bi,gud,N,nest,English,26,1,0
c.5.3.5.xml,23,c535.23,t535.p3,gud,gud,N,nest,English,26,1,0
c.5.3.5.xml,113,c535.113,t535.p12,gud-bi-ce,gud,N,nest,English,26,1,0
c.3.3.03.xml,7,c3303.2.7,t3303.2.p1,gud-ba,gud,N,nest,English,26,1,0
c.4.80.1.xml,103,c4801.103,t4801.p21,gud-a,gud,N,nest,English,26,1,0
c.1.8.2.2.xml,71,c1822.71,t1822.p3,gud-bi-ta,gud,N,nest,English,26,1,0
c.1.8.2.2.xml,86,c1822.86,t1822.p3,gud-ju-ta,gud,N,nest,English,26,1,0
c.1.8.2.2.xml,93,c1822.93,t1822.p4,gud-bi-a,gud,N,nest,English,26,1,0
c.1.8.2.2.xml,217,c1822.217,t1822.p13,gud-ju-ce,gud,N,nest,English,26,1,0
c.1.8.2.1.xml,88,c1821.A.88,t1821.p7,gud-gin,gud,N,nest,English,26,1,0
c.3.3.02.xml,10,c3302.1.10,t3302.1.p2,lu,lu,N,person,English,21,1,0
c.0.2.05.xml,4,c0205.A.4,,lu-lu,lu,N,person,English,21,1,0
c.6.2.5.xml,1,c625.40.1,t625.p120,lu-ra,lu,N,person,English,21,1,0
c.6.1.19.xml,12,c6119.C.19.c7.12,t6119.p15,lu-kam,lu,N,person,English,21,1,0
c.2.5.4.16.xml,20,c25416.C.20,t25416.p5,lu-ju,lu,N,person,English,21,1,0
c.5.5.2.xml,81,c552.81,t552.p12,lu-bi,lu,N,person,English,21,1,0
c.4.08.10.xml,15,c40810.15,t40810.p2,lu-da,lu,N,person,English,21,1,0
c.5.3.6.xml,7,c536.C.7,t536.p10,lu-ta,lu,N,person,English,21,1,0
c.5.3.6.xml,18,c536.D.18,t536.p15,lu-u-ne,lu,N,person,English,21,1,0
c.5.3.6.xml,20,c536.D.20,t536.p15,lu-u,lu,N,person,English,21,1,0
c.3.1.11.xml,1,c3111.1,t3111.p1,lu-e,lu,N,person,English,21,1,0
c.6.1.27.xml,10,c6127.B.27.b9.10,t6127.p13,lu-a,lu,N,person,English,21,1,0
c.2.5.4.01.xml,97,c25401.A.97,t25401.p6,lu-ce,lu,N,person,English,21,1,0
c.6.1.23.xml,19,c6123.B.23.8.19,t6123.p7,lu-ka,lu,N,person,English,21,1,0
c.4.28.1.xml,50,c4281.50,t4281.p6,lu-be-e-ne,lu,N,person,English,21,1,0
c.4.28.1.xml,110,c4281.110,t4281.p12,lu-ba-ke,lu,N,person,English,21,1,0
c.4.28.1.xml,115,c4281.115,t4281.p12,lu-ba,lu,N,person,English,21,1,0
c.3.1.02.xml,25,c3102.25,t3102.p5,lu-al,lu,N,person,English,21,1,0
c.6.1.21.xml,3,c6121.D.21.d3.3,t6121.p28,lu-u-ka,lu,N,person,English,21,1,0
c.5.3.1.xml,88,c531.88,t531.p11,lu-zu,lu,N,person,English,21,1,0
c.5.3.1.xml,163,c531.163,t531.p23,lu-u-ra,lu,N,person,English,21,1,0
c.2.4.2.14.xml,114,c24214.114,t24214.p13,lu-gin,lu,N,person,English,21,1,0
c.2.4.2.02.xml,238,c24202.238,t24202.p18,lu-bi-me-en,lu,N,person,English,21,1,0
c.5.2.5.xml,7,c525.7,t525.p1,lu-be-ne,lu,N,person,English,21,1,0
c.1.4.1.3.xml,37,c1413.37,t1413.p3,lu-u-ne,lu,N,person,English,21,1,0
c.2.4.2.04.xml,159,c24204.159,t24204.p10,lu-lu-bi-ir,lu,N,person,English,21,1,0
c.2.8.3.5.xml,32,c2835.32,t2835.p3,lu-u,lu,N,person,English,21,1,0
c.2.4.2.05.xml,98,c24205.98,t24205.p11,lu-bi-e,lu,N,person,English,21,1,0
c.1.8.1.2.xml,22,c1812.2.A.22,t1812.p21,lu-ju,lu,N,person,English,21,1,0
c.2.2.4.xml,291,c224.S.291,t224.p57,lu-u,lu,N,person,English,21,1,0
c.1.8.2.3.xml,566,c1823.566,t1823.p44,lu-lu-ta,lu,N,person,English,21,1,0
c.6.1.10.xml,6,c6110.10.6.6,t6110.p5,lu-ta-am,lu,N,person,English,21,1,0
c.2.2.5.xml,31,c225.H.M.31,t225.p39,lu-ba-ra,lu,N,person,English,21,1,0
c.6.1.12.xml,9,c6112.B.12.b6.9,t6112.p26,lu-lu-u-ra,lu,N,person,English,21,1,0
c.1.1.4.xml,110,c114.110,t114.p14,lu-e-ne,lu,N,person,English,21,1,0
c.1.8.2.4.xml,124,c1824.A.124,t1824.p9,lu-ni,lu,N,person,English,21,1,0
c.1.8.2.4.xml,124,c1824.A.124,t1824.p9,lu-ju-da,lu,N,person,English,21,1,0
c.3.3.02.xml,10,c3302.1.10,t3302.1.p2,ba-ni-in-ti,te,V,approaches,English,120,1,0
c.5.5.3.xml,43,c553.43,t553.p5,ba-an-na-te,te,V,approaches,English,120,1,0
c.2.5.4.17.xml,15,c25417.A.A.15,t25417.p2,nu-tej-je-zu-ce,te,V,approaches,English,120,1,0
c.6.2.5.xml,10,c625.2.A.10,t625.p25,te,te,V,approaches,English,120,1,0
c.6.2.5.xml,7,c625.9.7,t625.p87,u-mu-un-na-te,te,V,approaches,English,120,1,0
c.6.1.19.xml,18,c6119.G.19.g8.18,t6119.p47,te-a-ni,te,V,approaches,English,120,1,0
c.2.5.4.02.xml,27,c25402.A.27,t25402.p4,nu-tej-ja,te,V,approaches,English,120,1,0
c.5.5.2.xml,8,c552.8,t552.p2,tej-je,te,V,approaches,English,120,1,0
c.4.08.04.xml,9,c40804.9,t40804.p2,mu-e-ci-in-te,te,V,approaches,English,120,1,0
c.5.3.6.xml,24,c536.D.24,t536.p16,u-ma-ti-a-ta,te,V,approaches,English,120,1,0
c.5.3.6.xml,44,c536.D.44,t536.p17,la-ba-tij-je-da-a,te,V,approaches,English,120,1,0
c.5.3.6.xml,56,c536.D.56,t536.p19,he-a-tij-tij-je,te,V,approaches,English,120,1,0
c.5.3.6.xml,37,c536.I.37,t536.p29,ti-a-na,te,V,approaches,English,120,1,0
c.4.13.09.xml,18,c41309.B.18,t41309.p4,ti-a,te,V,approaches,English,120,1,0
c.6.1.27.xml,13,c6127.B.27.b12.13,t6127.p16,ba-te,te,V,approaches,English,120,1,0
c.5.3.7.xml,6,c537.6,t537.p1,am-te,te,V,approaches,English,120,1,0
c.2.5.4.01.xml,36,c25401.A.36,t25401.p2,tij-je-e,te,V,approaches,English,120,1,0
c.2.5.4.01.xml,79,c25401.A.79,t25401.p5,tej-je-e-bi,te,V,approaches,English,120,1,0
c.2.5.4.01.xml,210,c25401.A.210,t25401.p13,tij-je,te,V,approaches,English,120,1,0
c.2.5.4.01.xml,241,c25401.A.241,t25401.p15,nu-tej-je-me-en,te,V,approaches,English,120,1,0
c.2.5.4.01.xml,259,c25401.A.259,t25401.p17,nu-um-me-te,te,V,approaches,English,120,1,0
c.2.5.4.01.xml,408,c25401.A.408,t25401.p27,tej-je-ju-ce,te,V,approaches,English,120,1,0
c.4.08.01.xml,7,c40801.7,t40801.p1,ba-e-te-a,te,V,approaches,English,120,1,0
